artist_id|artist_name|artist_no_songs|artist_no_followers
28yIUgPYZqgJoNZjeBvrHn|Propaganda|1|0
6Dd3NScHWwnW6obMFbl1BH|Daya|2|0
4aUvbQAAA2SLQUH8ib96yn|The Members|1|0
4uBSazM6snEc9wCG3jMlYt|Pat Metheny Group|1|0
67Lz9CWEfBpcH7myXeRb0b|Brolle|3|0
2FgZrgTMX6Sk0VNcOsEPmm|Punch|5|0
5DnjOSzLCfn4hDbLECq8pt|Yang Da Il|1|0
1TcbdifqhtxLz77unBYJ7z|CORSAK|3|0
4G9uPopIJ58o4LRUMAwvuQ|Supriya Lohith|4|0
5peYNzSI0I0GLegarUdLee|Jyotirmayee Nayak|1|0
7Maady98GD7gEihgyhFL5R|Shiwani Singh|1|0
1TpuHZaoRQMiKcMRN5DjDY|Madhu Priya|2|0
6ZSHL45j7lWP63quVV6dbH|Chaitra|1|0
1McMsnEElThX1knmY4oliG|Olivia Rodrigo|1|0
6T9VTdP8GxXoedKTls26pP|JAI DHIR|3|0
0SsfD2yyjid2ZRgfmVRI3q|Dharshana Kt|1|0
19TRSKxNJrZtUyG1WY8Nu2|Surchith|1|0
3MdG05syQeRYPPcClLaUGl|Diana Ross|3|0
4bYPcJP5jwMhSivRcqie2n|Adam Levine|2|0
2Q4FnG5T6NTUcAAZwuMV5K|Del Amitri|2|0
2siHvYaxjaW5rKVRiIrMYH|Anastacia|8|0
1XgFuvRd7r5g0h844A5ZUQ|Take That|3|0
5pFJ8lLOUnyEaNrrf7D1KK|Per Gessle|4|0
2RMcYn32IFfN1FQdpUArrC|Waii|1|0
3DaORH0Tws7WPuMKnQQj3Y|Chethan Naik|1|0
1pgWANEohmjW8ENcQiit3u|Daisy Shah|1|0
2e8geRUaKO1nGgd58eQd7i|Vaishnavi kovvuri|1|0
1ysiyVuyTB6ytyVKAPMq7d|Parnika|1|0
4Wil7eB65FIL818mwO5dIc|Abhijeet Sawant|3|0
1Pn6pKlgzxcH6iIRp08dQr|Sonu Kakkar|6|0
5YOAbHhSTiwD3E4hVComAo|G.Ramanathan|1|0
04WGlrqyaR2LvjkL5O2eVf|Prashan Sean|1|0
5apkmZy4fvb4XSe8OAi4Lm|Sai Prabha|1|0
7F0SYkO9wyNY0aJFD2C1bD|Ravi G|2|0
6hk7Yq1DU9QcCCrz9uc0Ti|Kimbra|1|0
5m5cTNJ2RxfxKpGULocV9T|The Cruel Sea|3|0
34PLzyi7CdXUekiLHYyqXq|Men Without Hats|2|0
4M1FpEWs2PeYfJe7xxJfhH|Freddie Mercury|1|0
1koahA4L2b5ZFjaFC05pbk|MÃªlÃ©e|1|0
3KDpcZPHxvsaVk5PReoGqh|Tim Rice|1|0
4XpUIb8uuNlIWVKmgKZXC0|ZICO|4|0
73jlPRxT7z5xk29sMqFDjU|Tommee Profitt|1|0
4obzFoKoKRHIphyHzJ35G3|Becky G|2|0
26AHtbjWKiwYzsoGoUZq53|Pentatonix|1|0
5wexzX1W2zWN2fZ1iXhxSl|Maya|1|0
2JkJfNbvLY88Fvzspynu6G|Singhsta|1|0
2b4BOEtTbGchL0K53fvpgk|Chandan Shetty|4|0
0DGMflg97xo6gnZhbLDVTK|Chakri, Kousalya|1|0
6PnWNMlJ1IvzHUO9LoA9hG|Megha|2|0
7bc4Qfxh4BO4Wmgd8W1XTd|Vishal Kothari|1|0
0JsEu4bfMtGZeV7YhANSTf|Divya Vijay|1|0
57bUPid8xztkieZfS7OlEV|The Supremes|2|0
24hJWbo98sH84tb0nkeaqy|Michael McDonald|1|0
134GdR5tUtxJrf8cpsfpyY|Elliphant|1|0
3Cv2vi3WTl8VZOTdrBkKdM|Wonder Girls|3|0
5nfZOPYU4aFJii2PCGALu2|Darshana Rajendran|1|0
4eqUmWQwI1nm86edvyGsXy|Sandeep Chowta|2|0
0q7fw7pC9FcW9AUfIw4H5H|somanshu|1|0
59pq5Vw16UDkR9txoPKv86|Prakriti Kakar|1|0
6TyhAwtGevKQOtqLPmKKQU|P. Unnikrishnan|1|0
38aHfZ9wPKFghenbCgKKJk|Sharanya Gopinath|1|0
5PjekOABtfU2Kwo0AHVmci|Guy Sebastian|4|0
38qd50i3qMDHvWL1Mo0lk4|Ramses Shaffy|1|0
0gcMPgunYh4rX1UOdvZKBn|Londonbeat|3|0
1umoTEAL97Q6OAS1KX2RX3|TV Rock|2|0
3t5xRXzsuZmMDkQzgOX35S|Robin Schulz|1|0
0LlPal5iJGcCWwZp8VefVs|City High|1|0
6Zh3xrWlA0SA9Fsfj9AVwm|Wang Chung|2|0
4e5V1Q2dKCzbLVMQ8qbTn6|Collective Soul|5|0
4AmlgLX3ZgHhJ9phrzlIRu|Yakzan Gary Pereira|2|0
1VVEKPxaTnYrNeO1dKp9vT|Himna Hilari|1|0
5aC35gTD6yYxnKmRtbgR3d|Bharath B J|2|0
2nMZANJcuC7BdCQ7FpVuPf|Ram|1|0
30kBWK3T10BVkU6WLSeody|Anushka|1|0
5krkohEVJYw0qoB5VWwxaC|The Black Crowes|3|0
64LCTpIu9Iji2EPaxxPpxF|Joe Dassin|1|0
51d3rUlLuMh7EW09aMe7yj|B2K|1|0
4pADjHPWyrlAF0FA7joK2H|Jay Sean|2|0
57WHJIHrjOE3iAxpihhMnp|Louis Tomlinson|1|0
1ZwPW1XL0v8yItFXDeqGiW|Vihan Aarya|1|0
5UTrfS71SSynC6s3f91jSP|Sreenidhi, Nayana Nair, Kaala Bhairava|1|0
1RnfOWhJmlJgI6yGAtdX1v|Samantha|1|0
3vJnbat2OmxIqKMwmsrllO|Teja|1|0
38QL61MgoU6R8B5Y1FiQxw|Kala Bhairava, Nikhita Gandhi|1|0
0MuQIVplcciER2sXyRQDzJ|Arun Gopan, Chinmayi Sripada, Baby Anusha|1|0
2aYJ5LAta2ScCdfLhKgZOY|Cobra Starship|2|0
4Voer5XJOsnL2JA6tpSE3P|Blacknuss|1|0
5dg3YtsiR8ux6amJv9m9AG|Erik GrÃ¶nwall|1|0
4GJ6xDCF5jaUqD6avOuQT6|FIFTY FIFTY|2|0
4o7tWrzQOqarDtTMWD2HV9|LAY|2|0
4ZIz6lIhadQEQiJMvQSG2u|Herman Li|3|0
64j5rJTsD25fTAcOiZWAiY|Samyak Prasana|1|0
2B0MtlzZ5EvQ1hh6rP1Xf2|Sheepa|1|0
320KWuazpEd0eY3PHQ35Zs|Vidusan Kaneswaran|1|0
2iM28IgKg89v1o7BTQAVPo|Bruce Hornsby|1|0
6MDME20pz9RveH9rEXvrOM|Clean Bandit|3|0
20j1uz7iDOtIvIzCr5S8nx|SEUNGRI|1|0
2DfekPSiaO4nOIj51klGfE|Sangeetha Sajith|1|0
1QO8PBgZ3Cv1xtKyw9ihjT|Byg Byrd|1|0
53vx7sCjX8Ll1I0H59ZDr2|Preet Bandre|1|0
7ofeXrUDRNqj4eLOeOfzpd|Zoya Khan|1|0
1FLKLH0gwcm3HOkQopsn9t|Mathangi|2|0
1FUjtmf6Kz6cLwFqNMXnmw|Na. Muthukumar|1|0
66wNAEypMWK0MEAyo8qwdY|Archith|1|0
1JfnADNz5yYEq3hrzlZHLk|Grandmaster Flash|1|0
7iFUYe1KDzmMGlvCSbL6nw|Paris Music|1|0
0LhHRmSd1EYM5QdNeNnCoQ|Darude|1|0
7oHzn7edwmrYClrPRINkbn|Johnny Gill|1|0
0jJNGWrpjGIHUdTTJiIYeB|The Wallflowers|1|0
7gfRiWYacImpHbcXRpIl5F|Anders Glenmark|1|0
0hW1muryuCdZLfjoLrUhnw|Yoon Jong Shin|1|0
0y4czH6DnvpftiSoy7V3HY|Anthony Keyrouz|1|0
2G1EstqVdKjJfk7G58S9DC|P S Jayhari|1|0
4k1ELeJKT1ISyDv8JivPpB|The Prodigy|1|0
6jcPHv7qVfqysvBT7Jmn7K|"Jimmy ""Bo"" Horne"|1|0
5wTdspmxzb8V4ZjvDodpBo|A Touch Of Class|1|0
6cjSmkVvMvyE6tCAo1M9Is|ZhanÃ©|1|0
3nLYJvqbEzs5kg2TlprxIG|White Lion|1|0
221iMiF62DFPnVuCLJakP1|Diana King|2|0
7F1iAHRYxR3MY7yAEuFqgL|JIHYO|2|0
61pvU6ZLOF3bl0IOtbmME7|Emelie Hollow|1|0
2jrBiKykLqcIp2S7GLiahy|Cadmium|1|0
5wL8hCwR03XJkkci6hE0UQ|Shreya Sundar Iyer|1|0
07wI7Ka49kNfmvGBWIS9kd|Shilpi Dehati|1|0
59FvleV8Y4jwMY8PzZu5nX|Prabhas|1|0
4ii2wer2TGC01Cx1utlGZx|Ishaan Khan|1|0
3bWIy9AUrQdiNeS62Bp3OP|Shae Gill|1|0
4TKyNYRbIZANMY5Kvvn89b|Madhumita|1|0
49DW3KvkyjHO35mK1JnSyS|The Cult|3|0
33QmoCkSqADuQEtMCysYLh|The Archies|1|0
5TGTpu4g8siFOIctZuQO7y|Sylvester|1|0
6D9xBdOOyGHqOam9OShAWl|Bebe Winans|1|0
0qgxiUt2HZ0GoYRYF01aH5|bugAboo|1|0
06xlBqY8PVFH1CIbd1QYct|Krisshh|1|0
0HIpVOzrDwqiI5wP56soMK|Saim Bhat|1|0
1zgNpeHQe8GulzfVkYP2VK|The Trammps|2|0
7D22FhEGzT4jxbjWryB63l|Niels Geusebroek|1|0
5noCHaZ4YGlS6K11VB6FYH|Freda'|1|0
132XHXfIbAJi5jQKmH986p|Charlie Sexton|1|0
6zfPiJgoaqNPHsW3fsUlBN|LEE SUHYUN|1|0
5tth2a3v0sWwV1C7bApBdX|Lil' Kim|1|0
5vV3bFXnN6D6N3Nj4xRvaV|JIN|1|0
2qfW42qBpuhHPK4W7aSfBP|Sabisesh Mishra|1|0
1SFk5ieDlvGe1O36LXg5PH|Pankaj Rai|1|0
5sSzCxHtgL82pYDvx2QyEU|Devi Sri Prasad|63|0
5ugSzRux2CJD4YuXJNcxad|Spoorthi Jithender|1|0
5qhGpFQDS0CHw4cKeCzaai|Geetha Madhuri|18|0
2W19xkR3LeyE7zvES5ULvb|Pravin Lakkaraju|1|0
086LQYImDS05jNyttLA3V2|Suchit Suresan|1|0
2IUtwMti1OiT3lkW6RubgH|K. S. Chithra|104|0
43PyuGRQ8dxRmOuFHHdybi|Pawan Kalyan|4|0
4kq8z3vydHjPDggxb16ErB|Nakash Aziz|16|0
1daPDpFyCqVsokg3cZmmjT|Kalpana|12|0
3gBKY0y3dFFVRqicLnVZYz|Alka Yagnik|59|0
71oGOxg5ez52Hh1Ye41A98|Mustafa Zahid|3|0
3tHD07u1ON4uHxmnT9rwqZ|Neeraj Shridhar|16|0
5Uvn1P3OFu268QovsUAnDu|Madan Mohan|3|0
4K6blSRoklNdpw4mzLxwfn|Kumar Sanu|23|0
5X6ShVeOR0RNA0QLpFksuj|Saaj Bhatt|2|0
6WOdPJmexxFINcKMkP2jMG|Sachet Tandon|4|0
3PjvC3vaZ6wh5FK6PZ4Dd5|B. Ajaneesh Loknath|14|0
59ZFcw0jfy0Z4rcF1DXKBF|Sheezay|1|0
0kuJvSWvqLidbIjQaJh8DA|Malvi Sundaresan|2|0
02da1vDJ2hWqfK7aJL6SJm|Soul Asylum|3|0
25ou7Y6W7L1fcMoCZMbf86|Birds Of Tokyo|5|0
3RwQ26hR2tJtA8F9p2n7jG|The Temptations|7|0
43mhFhQ4JAknA7Ik1bOZuV|Pat Benatar|6|0
7hqZBHSgDs1odG9aupMzEI|Big Audio Dynamite|3|0
7Js6Lde8thlIHXggv2SCBz|Europe|5|0
6kz53iCdBSqhQCZ21CoLcc|Culture Club|4|0
7aBzpmFXB4WWpPl2F7RjBe|Wyclef Jean|5|0
1OwarW4LEHnoep20ixRA0y|Robert Plant|1|0
3cqIsBnzV3BabbPWKz8Txf|Mud|1|0
3tCGqGQclabrpQfcHRmDtK|Sunfly Karaoke|1|0
1buzCmyYZE4kcdLRudsb8V|Mikky Ekko|1|0
5fikk4h5qbEebqK2Fc6e48|En Vogue|3|0
18JD8DVlD1fakDAw7E9LFC|2 Unlimited|2|0
5WVf5DCSYmK4JYD6vIcttw|iio|1|0
1PbBg2aYjWLKRk84zJK15x|Echosmith|1|0
7juKTDFlPesGeWQ1GmjmOv|SilentÃ³|1|0
1G1mX30GpUJqOr1QU2eBSs|Yazoo|4|0
6H1RjVyNruCmrBEWRbD0VZ|Def Leppard|6|0
7Fo8TAyGJr4VmhE68QamMf|Talk Talk|6|0
5CKhp4ovgbSd7PdVIza7cC|Andreas Johnson|3|0
5J0dXmqEYctfFsmcakqZFH|Lisa Miskovsky|2|0
4rCLXPaqaUjGa1aHDwkviR|Diesel|5|0
6NCf7RmmcgldaLOpZScTgr|Eternity|1|0
6UbmqUEgjLA6jAcXwbM1Z9|BIBI|12|0
6BgYuNomEs12UIrnxhWE9a|TRI.BE|2|0
24nUVBIlCGi4twz4nYxJum|fromis_9|6|0
6nfDaffa50mKtEOwR8g4df|GOT7|90|0
5qRSs6mvI17zrkJpOHkCoM|iKON|34|0
25KT93FeotUTHC1dbLasxi|A.C.E|4|0
2koP6FEfIEVk4l2Fe6jFhu|JO1|38|0
1eMmoIprPDWeFdB1FxU6ZV|Au/Ra|2|0
4rJY6amSC7TWtV9oifBnrS|Job Kurian|6|0
2yIbh3ljfJvWJw5VPj2n6t|Shortie|1|0
7M3xY5iHSzEtoL3FpqOD75|Garry Sandhu|3|0
0SWOtgI95g7oVrP9halrmP|Bohemia|4|0
1wYqqLCZJQ3ZMfKUGgZQoe|Rahul Dit-O|17|0
5UayLxcBFJpD03u2qihj84|Varun Ramachandra|2|0
6og51DkYGWSEdZtaRf4w6l|Pranavi Acharya|1|0
5DxwUWyGp1uejyE80iJcn0|Dhanunjay Seepana|7|0
4JcNkX2slvFotxwbcl1eDZ|Vijay Aurs|4|0
2Z4Ts7fIjfQ78Nh7EEy1bQ|Saketh|1|0
1bLQBuSop3ekE5Qustj5nP|Bombay Rockers|3|0
7qHsapL39aTQsPhixtzVvy|Ayushmann Khurrana|7|0
2LtSNhjLF0YPtPeC66Bd0f|Manish Kumar Tipu|1|0
5jbcmPkWWDvnHws3S60EVd|Raman Mahadevan|4|0
63QHbwCDdJ50C72D4ojeo1|Rito Riba|2|0
3mCRya0mLtW9bljPonCX5f|Arunmozhi|1|0
0qyFv8yDCHmvVCGiUU68vb|Clinton|1|0
1yu8UL7E8i1XSFjHLjbYUb|Luksimi Sivaneswaralingam|1|0
2sSILAscwBbgmjmwlecoFA|Sudarshan Ashok|1|0
6LBCQo20ri3tsvbsWWLmr6|Powderfinger|16|0
5N5RfI8FFXk4WQ8kkjE407|Deep Blue Something|1|0
47Z8LEl3LnQkcpva0xSthT|The La's|1|0
08F3Y3SctIlsOEmKd6dnH8|Yusuf / Cat Stevens|6|0
6dH5I8Q7HhXu74cBXkP0LD|Patrick Swayze|1|0
0fA0VVWsXO9YnASrzqfmYu|Kid Cudi|2|0
1g1yxsNVPhMUl9GrMjEb2o|Plain White T's|4|0
4eAOcbAXIF4BmbN6E1QIlw|Christina Milian|1|0
5MmVJVhhYKQ86izuGHzJYA|MIKA|5|0
7ooOn6bokl4mGV4CEaUz6A|Shakespears Sister|2|0
2JyWXPbkqI5ZJa3gwqVa0c|Craig David|3|0
7dnB1wSxbYa8CejeVg98hz|Meat Loaf|17|0
5e4Dhzv426EvQe3aDb64jL|Shania Twain|6|0
31TPClRtHm23RisEBtV3X7|Justin Timberlake|15|0
1YqGsKpdixxSVgpfaL2AEQ|Small Faces|4|0
41qil2VaGbD194gaEcmmyx|Will Smith|5|0
2lZFlNiQMLa2fuX3pkXcan|YOUHA|5|0
3CVYSpM7nfHFG5qCTW7Ht9|ONEUS|4|0
7zYj9S9SdIunYCfSm7vzAR|JEON SOMI|4|0
3qNVuliS40BLgXGxhdBdqu|TAEYEON|9|0
2QM5S4yO6xHgnNvF0nbZZq|SEULGI|7|0
6SKusTjOAPsTZ6kareKQdm|TAEYONG|5|0
4ET82ZtSfAK4utfjDauImD|Black Gryph0n|2|0
1rdQOMFFtoskDXXUVjiGo9|Shweta Mohan|33|0
06M8p7KH71tTy4t9A5L3qS|Sneha Warrier|1|0
2SyZp7V9vbRK1crDWxy4Ds|Sonam Bajwa|1|0
7rtMHPCqNxcemjcRYdI8rp|Shweta|1|0
001Ju8fxqMbobN0xjX7XPL|Samar Singh|1|0
1JdHoZwkwOmX2Pl2iTwnzc|Vishal Bhardwaj|1|0
6wa1AsxB9oJP7lwNSmbcYx|Daler Mehndi|8|0
7FIoB5PHdrMZVC3q2HE5MS|George Harrison|4|0
6Uhp7WA6sjm5ZL6Xz561de|Living Colour|2|0
2LhsePRtgCo4THVKULQBL7|L.V.|2|0
7HZQqtnOYmjJl8XAB3Vg8y|Hoodoo Gurus|3|0
0DW7boyjvbaSP3OJ72sXgC|Al Stewart|3|0
5T0MSzX9RC5NA6gAI6irSn|Estelle|1|0
0IROOdQ2fQUcoaEPqt1Isg|Florence Welch|1|0
1HvcqyRLS9nF8hAbTWOqpr|Dan Hartman|3|0
6VxCmtR7S3yz4vnzsJqhSV|Sheppard|1|0
0cw3LjArvSnokOQO02e6xF|Anna Book|1|0
0LbLWjaweRbO4FDKYlbfNt|Kaiser Chiefs|3|0
5PFSmueeFLrjYXqn3agenn|Ian Dury|1|0
4463nfFMmK1cwAWBQDwT5e|Laura Branigan|3|0
6uNxlIP5lzPFf0BHuELOuX|GOT the beat|7|0
5BkB3rXc0qIdUtuEnhbK0A|VIXX|1|0
5AWtJTaoFmLLrPwDR5dLPB|Govind Vasantha|7|0
79V1EiUrtTyJHQNSKXZC7X|Malkit Singh|1|0
3IX32wm6CoEIYovZ0VcjBJ|Arjun Janya|3|0
1E4NQqVZX0mLOvGg1geDc1|Abhimaan|1|0
5eq2uN2yinN4ZJezM2N9Gm|Aarya Ambekar|2|0
0RMsiUCTjsdGjoKyhEm8Y4|Mamta Sharma|5|0
6LsBNQohLraTbmkYY80G2p|Hemambika|1|0
12gjCYtiDQHESRsVbFXvG0|Kareena Kapoor|2|0
5asJ8jtjk36r5PW5upyJm6|Kamal Haasan|3|0
1YzrFqVn8uajGVqExSaZkf|Mohana|2|0
5TZzBBayl8u85ZdzhwMHuO|Pradeep|1|0
0wv5i0ds2z040yx7oL6UZy|Leon James|9|0
6Mo9PoU6svvhgEum7wh2Nd|Public Enemy|2|0
1fLUKocrN9I2D0MvL5tLsw|Led Zepagain|2|0
419jnuNhkJJvPAUANh7YAo|The Ultimate Beatles Cover Band|1|0
7ufMsXvXuBIy3HElo7cilX|Crooklyn Clan|1|0
3KedxarmBCyFBevnqQHy3P|Jessie Reyez|1|0
7H55rcKCfwqkyDFH9wpKM6|Christina Perri|2|0
4kwEd1P9j15ZqUVP5zK7Pv|Joe Stone|1|0
0lHoDF96DNKSIcIpcOfMnq|Whigfield|1|0
7hiRmH8QebrJgMZYAbFtoO|Clarence Clemons|2|0
2ZywabPnRCoHjfPJfQavrA|Vagant|2|0
0z4gvV4rjIZ9wHck67ucSV|Akon|5|0
39Waq6UmqYCBEuyv8M8kjl|Charlotte Perrelli|2|0
2YFBOR9KIxC6WqHclkj9Yq|Keke Palmer|1|0
1qM11R4ylJyQiPJ0DffE9z|Lilas Ikuta|1|0
4xhaMczwBV4FBeTAxr6I7O|Nivas|1|0
4z0z82pXirH1TrygipQlOo|Afsana Khan|1|0
1Oh5bPXjw5jreVFhKc4jux|Kaka|3|0
7Brq4omogaIOJiHqQwIgnV|Adhvik|2|0
1yi5kfaxTc1TtLqJi4lDmL|Aseema Panda|14|0
4uJLlHBoagmEiM8LJ0l8NJ|Shreya Ghoshal, Thaman S|1|0
32VlLPLjovVF70x0nkmmq4|Yazin Nizar, Sameera Bharadwaj|1|0
3rnn93yitdUDl96dPe0tUO|Prashanthi|2|0
1kymDvCl9hR0bZ9DPy65ie|Ramya NSK|5|0
7hQmAXAzWI6D350VTgkKTG|Arash|3|0
2kkQthS9OLpK4UqNWYqoVl|Jeet Gannguli|7|0
3eAslV7N5rP7JVLzFJa41X|James|1|0
2MMPzBpMeCZVPRnV5mddc3|Aaman Trikha|1|0
3vMWY1bUrmYoSoEWLiQWOZ|Glenn Frey|5|0
5nLYd9ST4Cnwy6NHaCxbj8|CeeLo Green|3|0
0pf1lcBxh6HiiHQAIzhTI5|Newton Faulkner|2|0
5jVeqi3PNaTOajfvBa4uFn|Thompson Twins|2|0
771qBvjnXOH9Azr6lKy6FB|Michael Sembello|2|0
0uq5PttqEjj3IH1bzwcrXF|Spice Girls|9|0
7IK2JpZglDYTrso4ILEKE0|Eva Dahlgren|1|0
2u7CP5T30c8ctenzXgEV1W|pH-1|1|0
3mPquBmMu97Iq9TpzQ6ayI|WINTER|1|0
7xgoSh8BBoyKV02juTgUag|æœ¨æ‘æ˜´|2|0
1qFp8zDvsXyCsC5dqz8X4S|Sushin Shyam|8|0
5PCdrbwPkpjmuZ8OFj2Oa0|Adithi Sagar|2|0
66y8oZZCOOnJM3PyB3qrX5|Bindhu|1|0
3RiwMIK2NXH21U7A0mxZRt|Malathi|4|0
2r3HmBK84dHpMW5WFNdWNP|Ezu|1|0
25AFpJW895W0IiLo2SjJtr|Kovai Kamala|1|0
0afemm9P2Bb2LL99xHY32n|Bernard Fanning|4|0
3yY2gUcIsjMr8hjo51PoJ8|The Smiths|1|0
1HBjj22wzbscIZ9sEb5dyf|Jonas Blue|3|0
7g6rQ236kj9vrXWdGyiC8o|Sarah Jane Morris|3|0
4SZsrfkRu7ulmfSKWK5wZ0|Roger Glover and Guests|2|0
02NfyD6AlLA12crYzw5YcR|Jane's Addiction|2|0
1oSPZhvZMIrWW5I41kPkkY|Jimin|8|0
2xfxRiKxoHl5tI0MKyvqV7|&TEAM|1|0
2IDLDx25HU1nQMKde4n61a|Rich Brian|2|0
2oqGpcYQmrnbm6eL8PJQVp|Mridula|1|0
2tRNoMJzgk0Fn8Iy2db0rK|Harisankar|1|0
0aMzjetepgEFw1HWHuRC0r|Abhijit Tripathy|1|0
4vctPMlkya4meCAAKBHqmu|Ankush Raja|3|0
77mB9wSFg4ED4cY6ndmZWp|Pramod Premi Yadav|4|0
63gr7tdupR56177ARreusx|Sujata Bhattacharya|1|0
1OZ5QftREjOSgdIjdzm03I|Sharman Joshi|1|0
659t1mZzgOMqjQLriWbK6x|Febi Mani|2|0
3xYnbdPOwx0r5ett9Hhoq9|THE STAFF BAND OF THE NORWEGIAN ARMED FORCES|1|0
1A92IAcd7A6npCA33oGM5i|The Proclaimers|2|0
5ht2HGrvbN9eDWJarHsou6|Daddy Cool|3|0
3YR92OLKlvkK5oKNekSqXe|Al Jarreau|1|0
6fvN9GmMCVKb5LY0WsnjFP|Nazareth|2|0
0cAOG10Gh3ORpBRZ9c7Zam|Markoolio|1|0
0kErUwb6xgWfkdn0RyZWHZ|Annika Wells|1|0
7bcMJG1TkYFFD9Fit3STLJ|Lapillus|2|0
0EmA3wlv6dnf3Pc9SINsvA|Lena|1|0
00PnAePD5EyBOROxnfX68x|Anne Amie|4|0
3ReIQon5ZkSQK8eC2OvRha|Sachin|1|0
1WUR6v4tmc19PMpdqZ8cUq|Nikhil P Sarathy|1|0
212wQw5lwrrbKQLClzI9SZ|Stefen|1|0
2Daf4nkCTn4wwE3ckhBVRn|Gold Devaraj|2|0
2MhJb1ljKttJewuYZTpXxr|Penn Masala|1|0
35jsUTwBj5cW9GuNB7Xp61|Hamsika Iyer|5|0
6w4OoJ1ZPsK6Nd9vQgZKwJ|Harish Raghavan|1|0
3zAhmxuw1F3HmulPuy1RAb|The Connells|1|0
4TqlcgMFDryY96KWcvrhTv|Seraphine|2|0
5g5wJnaaHrEjCUHeN5Aiwk|1st.One|5|0
4blvZzRIyEsRBhT7lPEVqT|Gowry Lakshmi|1|0
0wcAVtErGWWdlanF6gciy4|Abhirami Ajai|1|0
61NOCTXdmzHwoKimDmVOd6|Zia Ul Hag|1|0
6mJG2u6SOpg9gE7G8BXbi6|Rahul Subrahmanian|1|0
5aL0URFqLCRbrB3cewGLgF|Gurmeet Singh|1|0
2iWspbujhMADVaxwZAwrmd|Rav Hanjra|1|0
2z9nMU0DJqe60sRC5q9wTf|Siddharth $waggy$i Chakravarthy|1|0
7s1qfQG5n3myeEURGwyfFV|Harshavardhan Wavre|1|0
71ZOF43Lf5580E60QVpKhU|Pravin Koli|2|0
4QoJ8BoHjdNimxhVftuiar|Issrath Quadhri|1|0
6RaDXLTPzLIoFF4A8EhGhh|Viswa|1|0
6sPyKpeNOz4tHJh0HGXTG1|Sooraj|1|0
6akBkt9pmUls9z10f3wKgJ|Sreenivos|1|0
4REOGT1XUKzlfn4xEKtEEx|Ragul Nambiar|1|0
27a0GiCba9K9lnkKidroFU|Canned Heat|1|0
5squ8uM6fhMQY71t9xobJC|Kosheen|1|0
2hWr3AjjKOCVmWcwvuT4uM|Angie Stone|1|0
7omzannyG2lfDqP5xyZo34|Joshua Radin|1|0
1eVPKI2R4NlX6P5FIuMXis|MILLI|1|0
4D9foUQxTrsS0w2BeyCD16|ONEWE|1|0
2CttsFXKKCVqQsbABphTKu|Nick Shinde|2|0
0jeXppCfuOnHsfferhzDmq|Humanne Sagar|1|0
50pJmKwzcWuWZWGSHkleHZ|Rakesh Mishra|5|0
6PspEXKcV5JQKcWcye7DNS|Srinidhi|1|0
0Tn7oEmE8zDUR340Doo9zl|Aamir Khan|1|0
6f5kUMXGROFtdAtxXZwing|Wajid|2|0
7zneCNzf0wfXcjCOvirRlX|Ajesh|4|0
6FXn75aFTHMIIW1Css1Ibj|Harish Jayaraj|1|0
3k0veHn6ry8PDAnuImFQ0T|Aishwarya Kumar|1|0
35Wzhm2uv7DeqM1xRQwcU6|Kalyan Manjunath|1|0
1IxP1g9VrPzJqXFCsuyHKe|MÃ¥ns ZelmerlÃ¶w|3|0
3bpvhFSIErguVNQUiutctF|Climie Fisher|1|0
6v5cGuRCZKq08nLI4WXJuB|Nucksal|1|0
1J3BfBC9Z9VRIpEUB64Rbw|Jeon So Min|1|0
2wrI86paHc2IIj6VmGOAMG|JEY|1|0
1Oa0bMld0A3u5OTYfMzp5h|Nate Dogg|2|0
0roeI3yPusDWwWRzAqTopw|Jesus Jones|1|0
46h3caIKtqPlEfRHuSdibg|The Beloved|1|0
6VX2R9L0O0d6qPvqGuIH7b|September|3|0
0yvw5zYym2ZnM2vngHvfWW|JJ Project|1|0
01rQIMe0o977bZnCv3ztUs|Karan Shelke|1|0
6LZ5cnTfrXwG8ddDw2rOxP|R. Ganesh|1|0
63saYE7bTa5Z7qnWGYReLP|Yogi And Natchatra|1|0
6GIB5jeCf3U9JJUo2of2bA|Herbs|1|0
30ut8L4gmEz4vNr1zNhpbh|Ida Corr|1|0
2EMAnMvWE2eb56ToJVfCWs|Bryson Tiller|1|0
4u5smJBskI6Adzv08PuiUP|Kiiara|1|0
4mar1GMMEhvGyJdWagu6KS|Quad City DJ's|1|0
117Rg4kISlVXLtYDzYL7gS|Deepshower|1|0
0rW6fVd3yuW2CF2sLYWQtE|Dok2|1|0
57nPqD7z62gDdq37US9XJR|Arcane|1|0
6ZhCKGX2nkK7s8vdUvaocx|WARPs UP|1|0
7GPyedHMvKTiM2OfXc0MVv|Navv Inder|1|0
1XpGPVfg6cIX3iIYCNDWOQ|Udit Haritas|1|0
63F0uy4ejGCWvh4CIWORzs|Onkarswaroop|1|0
5ds7YHzRIeaGrAKGPR62fA|Shekar Chandra|1|0
4XzP1kOSKTK1p29VN9R9on|Hari Haran, Chitra|1|0
5YhhGe8BOwivAUoWBIboQp|Anitha Chandrasekar|1|0
0Tazr7cok0ZIzVWH27sqeY|Beth|1|0
6S2OmqARrzebs0tKUEyXyp|Demi Lovato|1|0
72hljM9w7Zg3pE4SVC6tbl|Swift K.I.D.|1|0
